review,label
Kualitas buruk dan mengecewakan. Fuga id. Saya beli untuk Daru dan cocok dipakai untuk baju.,negatif
Saya tidak puas dengan produk ini. Modi. Saya beli untuk Liman dan cocok dipakai untuk laptop.,negatif
"Pengiriman standar, tidak terlalu cepat. Laudantium quaerat. Saya beli untuk Capa dan cocok dipakai untuk baju.",netral
Kualitas buruk dan mengecewakan. Accusantium fugit possimus. Saya beli untuk Prima dan cocok dipakai untuk sepatu.,negatif
Saya tidak puas dengan produk ini. Reiciendis hic. Saya beli untuk Panca dan cocok dipakai untuk sepatu.,negatif
"Pelayanan oke, tidak ada masalah. Commodi velit. Saya beli untuk Kasiyah dan cocok dipakai untuk baju.",netral
Barang sesuai deskripsi. At illum. Saya beli untuk Hafshah dan cocok dipakai untuk laptop.,netral
"Pengiriman standar, tidak terlalu cepat. Sit id nulla. Saya beli untuk Balapati dan cocok dipakai untuk mouse.",netral
"Pelayanan oke, tidak ada masalah. Voluptatibus error similique. Saya beli untuk Anggabaya dan cocok dipakai untuk jam.",netral
Saya sangat suka produknya. Aliquam nam vitae. Saya beli untuk Yahya dan cocok dipakai untuk baju.,positif
Pelayanan sangat buruk dan tidak sopan. Assumenda facere. Saya beli untuk Kawaca dan cocok dipakai untuk jam.,negatif
"Pengiriman standar, tidak terlalu cepat. Possimus illo assumenda. Saya beli untuk Patricia dan cocok dipakai untuk hp.",netral
"Pengiriman standar, tidak terlalu cepat. Quidem. Saya beli untuk Asmuni dan cocok dipakai untuk hp.",netral
Pengiriman cepat dan aman. Dolores qui officia. Saya beli untuk Zulfa dan cocok dipakai untuk mouse.,positif
Kualitas produk sangat memuaskan. Nam eos necessitatibus. Saya beli untuk Dasa dan cocok dipakai untuk jam.,positif
Kualitas buruk dan mengecewakan. Consequuntur placeat nemo. Saya beli untuk Ajiono dan cocok dipakai untuk tas.,negatif
Saya sangat suka produknya. Laborum molestiae. Saya beli untuk Usyi dan cocok dipakai untuk mouse.,positif
Barang sesuai deskripsi. Dolore veniam. Saya beli untuk Chandra dan cocok dipakai untuk sepatu.,netral
Produk biasa saja. Voluptatem reiciendis. Saya beli untuk Bahuwirya dan cocok dipakai untuk hp.,netral
Barangnya bagus dan sesuai harapan. Sint quaerat. Saya beli untuk Mursita dan cocok dipakai untuk tas.,positif
Barangnya bagus dan sesuai harapan. Magni itaque maxime. Saya beli untuk Bancar dan cocok dipakai untuk mouse.,positif
"Pengiriman standar, tidak terlalu cepat. Harum corporis. Saya beli untuk Liman dan cocok dipakai untuk tas.",netral
Barangnya bagus dan sesuai harapan. Impedit nulla. Saya beli untuk Paramita dan cocok dipakai untuk mouse.,positif
"Pengiriman standar, tidak terlalu cepat. Impedit temporibus. Saya beli untuk Hani dan cocok dipakai untuk jam.",netral
Saya sangat suka produknya. Porro. Saya beli untuk Jati dan cocok dipakai untuk laptop.,positif
Pengiriman cepat dan aman. Voluptas placeat. Saya beli untuk Wage dan cocok dipakai untuk baju.,positif
Barang sesuai deskripsi. Nihil animi esse. Saya beli untuk Irfan dan cocok dipakai untuk sepatu.,netral
"Pengiriman standar, tidak terlalu cepat. Eius doloremque. Saya beli untuk Zizi dan cocok dipakai untuk laptop.",netral
Kualitas produk sangat memuaskan. Culpa quae. Saya beli untuk Kuncara dan cocok dipakai untuk mouse.,positif
"Pelayanan oke, tidak ada masalah. Recusandae tempore dolor possimus. Saya beli untuk Natalia dan cocok dipakai untuk kacamata.",netral
Pelayanan sangat buruk dan tidak sopan. Officiis amet. Saya beli untuk Bakijan dan cocok dipakai untuk jam.,negatif
Cukup puas tapi tidak terlalu istimewa. Perspiciatis qui ipsa. Saya beli untuk Violet dan cocok dipakai untuk hp.,netral
"Pengiriman standar, tidak terlalu cepat. Dicta cum incidunt. Saya beli untuk Praba dan cocok dipakai untuk mouse.",netral
Saya tidak puas dengan produk ini. Laboriosam nesciunt. Saya beli untuk Harjaya dan cocok dipakai untuk jam.,negatif
Saya sangat suka produknya. Error libero. Saya beli untuk Raina dan cocok dipakai untuk sepatu.,positif
Pelayanan sangat buruk dan tidak sopan. Voluptatem quidem occaecati officiis. Saya beli untuk Karya dan cocok dipakai untuk jam.,negatif
Produk biasa saja. Optio reprehenderit. Saya beli untuk Karman dan cocok dipakai untuk kacamata.,netral
Pengiriman cepat dan aman. Ducimus quam. Saya beli untuk Kartika dan cocok dipakai untuk mouse.,positif
Pengiriman cepat dan aman. Occaecati mollitia. Saya beli untuk Saadat dan cocok dipakai untuk tas.,positif
Pelayanan sangat buruk dan tidak sopan. Tempore. Saya beli untuk Cornelia dan cocok dipakai untuk mouse.,negatif
Barangnya bagus dan sesuai harapan. Quo eligendi. Saya beli untuk Estiawan dan cocok dipakai untuk jam.,positif
Kualitas buruk dan mengecewakan. Quia error. Saya beli untuk Yani dan cocok dipakai untuk sepatu.,negatif
"Pengiriman standar, tidak terlalu cepat. Sint quasi cumque. Saya beli untuk Karsana dan cocok dipakai untuk mouse.",netral
"Pelayanan oke, tidak ada masalah. Quidem voluptatem occaecati minus. Saya beli untuk Danu dan cocok dipakai untuk sepatu.",netral
Produk biasa saja. Dolore error ullam. Saya beli untuk Warji dan cocok dipakai untuk jam.,netral
Pengiriman sangat lambat. Ea repudiandae voluptatibus. Saya beli untuk Capa dan cocok dipakai untuk mouse.,negatif
Pelayanan sangat buruk dan tidak sopan. Expedita fugit ipsum. Saya beli untuk Margana dan cocok dipakai untuk kacamata.,negatif
Produk biasa saja. Necessitatibus corporis id. Saya beli untuk Usman dan cocok dipakai untuk laptop.,netral
Kualitas buruk dan mengecewakan. Officia at repellat. Saya beli untuk Mutia dan cocok dipakai untuk hp.,negatif
Barang sesuai deskripsi. Culpa nesciunt maxime. Saya beli untuk Digdaya dan cocok dipakai untuk sepatu.,netral
Kualitas buruk dan mengecewakan. Neque praesentium quam. Saya beli untuk Cengkir dan cocok dipakai untuk laptop.,negatif
Pelayanan sangat buruk dan tidak sopan. Modi iusto nostrum. Saya beli untuk Zulfa dan cocok dipakai untuk tas.,negatif
Pelayanan sangat buruk dan tidak sopan. Sint aliquid. Saya beli untuk Jaswadi dan cocok dipakai untuk laptop.,negatif
Barangnya bagus dan sesuai harapan. Adipisci veritatis qui placeat. Saya beli untuk Eko dan cocok dipakai untuk laptop.,positif
Pengiriman cepat dan aman. Nemo est tempore quisquam. Saya beli untuk Hilda dan cocok dipakai untuk laptop.,positif
Pelayanan sangat baik dan ramah. Facilis explicabo mollitia laboriosam. Saya beli untuk Kuncara dan cocok dipakai untuk hp.,positif
Kualitas buruk dan mengecewakan. Alias. Saya beli untuk Faizah dan cocok dipakai untuk tas.,negatif
Pengiriman cepat dan aman. Placeat labore nobis dolores. Saya beli untuk Karsa dan cocok dipakai untuk mouse.,positif
Cukup puas tapi tidak terlalu istimewa. Voluptatum illo veniam. Saya beli untuk Irnanto dan cocok dipakai untuk jam.,netral
Cukup puas tapi tidak terlalu istimewa. Enim veritatis repellat. Saya beli untuk Nadine dan cocok dipakai untuk tas.,netral
Pelayanan sangat buruk dan tidak sopan. Dignissimos quisquam architecto. Saya beli untuk Himawan dan cocok dipakai untuk baju.,negatif
Kualitas produk sangat memuaskan. Necessitatibus quis. Saya beli untuk Dirja dan cocok dipakai untuk jam.,positif
Barang rusak saat diterima. Mollitia excepturi. Saya beli untuk Betania dan cocok dipakai untuk kacamata.,negatif
Saya sangat suka produknya. Possimus quae. Saya beli untuk Harsaya dan cocok dipakai untuk baju.,positif
Barangnya bagus dan sesuai harapan. Impedit id earum. Saya beli untuk Irma dan cocok dipakai untuk hp.,positif
Barang rusak saat diterima. Officiis temporibus. Saya beli untuk Damu dan cocok dipakai untuk tas.,negatif
Barang rusak saat diterima. Voluptates adipisci. Saya beli untuk Vega dan cocok dipakai untuk laptop.,negatif
Barang rusak saat diterima. Nisi unde illo. Saya beli untuk Kalim dan cocok dipakai untuk mouse.,negatif
Pengiriman cepat dan aman. Neque quaerat. Saya beli untuk Sidiq dan cocok dipakai untuk kacamata.,positif
Pengiriman cepat dan aman. Quod. Saya beli untuk Karsana dan cocok dipakai untuk tas.,positif
Kualitas produk sangat memuaskan. Ea sint. Saya beli untuk Warsa dan cocok dipakai untuk sepatu.,positif
Pelayanan sangat baik dan ramah. Pariatur dolore ipsa. Saya beli untuk Viktor dan cocok dipakai untuk hp.,positif
Barang sesuai deskripsi. Voluptates atque. Saya beli untuk Nova dan cocok dipakai untuk hp.,netral
"Pengiriman standar, tidak terlalu cepat. Quas corrupti deleniti vitae. Saya beli untuk Waluyo dan cocok dipakai untuk jam.",netral
Pelayanan sangat buruk dan tidak sopan. Asperiores voluptatum quisquam. Saya beli untuk Galih dan cocok dipakai untuk baju.,negatif
"Pengiriman standar, tidak terlalu cepat. Accusamus perferendis doloribus. Saya beli untuk Bahuraksa dan cocok dipakai untuk baju.",netral
Saya sangat suka produknya. Incidunt placeat temporibus. Saya beli untuk Prayitna dan cocok dipakai untuk mouse.,positif
Pengiriman sangat lambat. Odio exercitationem enim nobis. Saya beli untuk Laila dan cocok dipakai untuk laptop.,negatif
Produk biasa saja. Ipsum dolorum. Saya beli untuk Abyasa dan cocok dipakai untuk mouse.,netral
Pelayanan sangat baik dan ramah. Harum odit accusamus. Saya beli untuk Bala dan cocok dipakai untuk jam.,positif
"Pengiriman standar, tidak terlalu cepat. Blanditiis perferendis voluptatum. Saya beli untuk Lala dan cocok dipakai untuk hp.",netral
Barang rusak saat diterima. Id sapiente ipsum. Saya beli untuk Hamima dan cocok dipakai untuk sepatu.,negatif
"Pengiriman standar, tidak terlalu cepat. Atque nobis. Saya beli untuk Rizki dan cocok dipakai untuk baju.",netral
Kualitas buruk dan mengecewakan. Optio maxime necessitatibus. Saya beli untuk Umaya dan cocok dipakai untuk hp.,negatif
Kualitas buruk dan mengecewakan. Laboriosam aliquam veritatis. Saya beli untuk Warta dan cocok dipakai untuk mouse.,negatif
Barang sesuai deskripsi. Totam perspiciatis. Saya beli untuk Laswi dan cocok dipakai untuk laptop.,netral
Barang rusak saat diterima. Asperiores atque suscipit sed. Saya beli untuk Lidya dan cocok dipakai untuk sepatu.,negatif
Barang sesuai deskripsi. Repudiandae molestias impedit. Saya beli untuk Danang dan cocok dipakai untuk baju.,netral
Kualitas produk sangat memuaskan. Illo nisi. Saya beli untuk Puti dan cocok dipakai untuk mouse.,positif
Saya sangat suka produknya. Quis libero. Saya beli untuk Chelsea dan cocok dipakai untuk sepatu.,positif
Pengiriman sangat lambat. Officiis cum. Saya beli untuk Jaswadi dan cocok dipakai untuk kacamata.,negatif
Pengiriman sangat lambat. Ipsum veritatis sequi. Saya beli untuk Nyoman dan cocok dipakai untuk tas.,negatif
"Pelayanan oke, tidak ada masalah. Nulla repellendus ut sequi. Saya beli untuk Vino dan cocok dipakai untuk hp.",netral
Pengiriman cepat dan aman. Necessitatibus quam quod. Saya beli untuk Martaka dan cocok dipakai untuk kacamata.,positif
Pelayanan sangat baik dan ramah. Itaque possimus. Saya beli untuk Umar dan cocok dipakai untuk tas.,positif
Barang rusak saat diterima. Commodi totam. Saya beli untuk Silvia dan cocok dipakai untuk baju.,negatif
Barang sesuai deskripsi. Ipsam quasi cupiditate facilis. Saya beli untuk Ajiono dan cocok dipakai untuk jam.,netral
Barang sesuai deskripsi. Quidem sit accusantium. Saya beli untuk Dipa dan cocok dipakai untuk hp.,netral
"Pengiriman standar, tidak terlalu cepat. Possimus perferendis. Saya beli untuk Umay dan cocok dipakai untuk baju.",netral
Pengiriman cepat dan aman. Quia quis. Saya beli untuk Jessica dan cocok dipakai untuk tas.,positif
Pengiriman cepat dan aman. Explicabo eos veniam. Saya beli untuk Najib dan cocok dipakai untuk tas.,positif
Pelayanan sangat buruk dan tidak sopan. Earum commodi voluptates tempora. Saya beli untuk Asmadi dan cocok dipakai untuk mouse.,negatif
Saya tidak puas dengan produk ini. Repellat veritatis expedita. Saya beli untuk Ratih dan cocok dipakai untuk kacamata.,negatif
Barangnya bagus dan sesuai harapan. Rerum iusto molestias. Saya beli untuk Sabri dan cocok dipakai untuk hp.,positif
Cukup puas tapi tidak terlalu istimewa. Recusandae saepe excepturi. Saya beli untuk Perkasa dan cocok dipakai untuk laptop.,netral
Barangnya bagus dan sesuai harapan. Labore qui. Saya beli untuk Cinta dan cocok dipakai untuk laptop.,positif
Barang sesuai deskripsi. Incidunt. Saya beli untuk Hari dan cocok dipakai untuk tas.,netral
Pengiriman cepat dan aman. Sunt quibusdam. Saya beli untuk Mulyanto dan cocok dipakai untuk kacamata.,positif
Pengiriman cepat dan aman. Corporis molestias. Saya beli untuk Hani dan cocok dipakai untuk tas.,positif
Barangnya bagus dan sesuai harapan. Aspernatur alias. Saya beli untuk Luwes dan cocok dipakai untuk sepatu.,positif
Saya tidak puas dengan produk ini. Saepe fugiat. Saya beli untuk Warji dan cocok dipakai untuk baju.,negatif
Kualitas buruk dan mengecewakan. Commodi doloremque. Saya beli untuk Nyana dan cocok dipakai untuk baju.,negatif
Cukup puas tapi tidak terlalu istimewa. Non dolore. Saya beli untuk Makuta dan cocok dipakai untuk hp.,netral
Kualitas buruk dan mengecewakan. Quibusdam nobis recusandae distinctio. Saya beli untuk Cagak dan cocok dipakai untuk laptop.,negatif
Saya tidak puas dengan produk ini. Fugiat nihil. Saya beli untuk Adika dan cocok dipakai untuk sepatu.,negatif
Saya tidak puas dengan produk ini. Ipsam illo provident. Saya beli untuk Almira dan cocok dipakai untuk laptop.,negatif
Kualitas buruk dan mengecewakan. Ullam aut accusantium. Saya beli untuk Dalimin dan cocok dipakai untuk hp.,negatif
Saya sangat suka produknya. Doloribus quam optio. Saya beli untuk Genta dan cocok dipakai untuk sepatu.,positif
Barangnya bagus dan sesuai harapan. Quis quia. Saya beli untuk Rachel dan cocok dipakai untuk kacamata.,positif
Barang sesuai deskripsi. Maiores explicabo. Saya beli untuk Pangestu dan cocok dipakai untuk sepatu.,netral
Kualitas produk sangat memuaskan. Dolor corporis labore. Saya beli untuk Hasta dan cocok dipakai untuk laptop.,positif
Pelayanan sangat buruk dan tidak sopan. Sunt ad. Saya beli untuk Jagapati dan cocok dipakai untuk kacamata.,negatif
Cukup puas tapi tidak terlalu istimewa. Suscipit sequi nobis. Saya beli untuk Raden dan cocok dipakai untuk tas.,netral
Pengiriman sangat lambat. Voluptates fugit incidunt enim. Saya beli untuk Garda dan cocok dipakai untuk hp.,negatif
Cukup puas tapi tidak terlalu istimewa. Qui corrupti. Saya beli untuk Ganjaran dan cocok dipakai untuk tas.,netral
Cukup puas tapi tidak terlalu istimewa. Nesciunt quis. Saya beli untuk Alambana dan cocok dipakai untuk kacamata.,netral
Cukup puas tapi tidak terlalu istimewa. Animi adipisci. Saya beli untuk Umay dan cocok dipakai untuk laptop.,netral
Kualitas produk sangat memuaskan. Saepe incidunt. Saya beli untuk Olivia dan cocok dipakai untuk sepatu.,positif
Saya sangat suka produknya. Perspiciatis ab ipsum. Saya beli untuk Sidiq dan cocok dipakai untuk hp.,positif
Barang sesuai deskripsi. Cum veniam asperiores. Saya beli untuk Hilda dan cocok dipakai untuk mouse.,netral
Kualitas produk sangat memuaskan. Perspiciatis quas fugiat. Saya beli untuk Ajiono dan cocok dipakai untuk laptop.,positif
Pelayanan sangat baik dan ramah. Voluptates ipsum mollitia. Saya beli untuk Jais dan cocok dipakai untuk tas.,positif
"Pengiriman standar, tidak terlalu cepat. Ipsum voluptatem. Saya beli untuk Edward dan cocok dipakai untuk sepatu.",netral
"Pelayanan oke, tidak ada masalah. Vero magni. Saya beli untuk Jasmani dan cocok dipakai untuk tas.",netral
Pengiriman sangat lambat. Sed reprehenderit. Saya beli untuk Nilam dan cocok dipakai untuk tas.,negatif
Pengiriman cepat dan aman. Deleniti nostrum. Saya beli untuk Bakda dan cocok dipakai untuk kacamata.,positif
"Pengiriman standar, tidak terlalu cepat. Omnis tempore. Saya beli untuk Kardi dan cocok dipakai untuk mouse.",netral
Pelayanan sangat buruk dan tidak sopan. Suscipit ab. Saya beli untuk Kala dan cocok dipakai untuk kacamata.,negatif
Saya tidak puas dengan produk ini. Repudiandae veritatis possimus. Saya beli untuk Jamal dan cocok dipakai untuk hp.,negatif
Pengiriman cepat dan aman. Odio inventore cupiditate. Saya beli untuk Diah dan cocok dipakai untuk tas.,positif
Saya sangat suka produknya. Sunt magnam. Saya beli untuk Rini dan cocok dipakai untuk mouse.,positif
Saya tidak puas dengan produk ini. Praesentium natus. Saya beli untuk Jamalia dan cocok dipakai untuk kacamata.,negatif
Pelayanan sangat baik dan ramah. Laudantium ab id asperiores. Saya beli untuk Kamila dan cocok dipakai untuk laptop.,positif
"Pengiriman standar, tidak terlalu cepat. Eligendi iure quod similique. Saya beli untuk Wage dan cocok dipakai untuk laptop.",netral
Kualitas buruk dan mengecewakan. Ut quis. Saya beli untuk Ganda dan cocok dipakai untuk tas.,negatif
Pengiriman cepat dan aman. Amet beatae. Saya beli untuk Yance dan cocok dipakai untuk laptop.,positif
Kualitas produk sangat memuaskan. Eos sequi officiis. Saya beli untuk Ilsa dan cocok dipakai untuk tas.,positif
Pelayanan sangat buruk dan tidak sopan. Officia optio. Saya beli untuk Halim dan cocok dipakai untuk tas.,negatif
Kualitas buruk dan mengecewakan. Reprehenderit dolorum. Saya beli untuk Bakidin dan cocok dipakai untuk mouse.,negatif
"Pengiriman standar, tidak terlalu cepat. Atque cum. Saya beli untuk Gasti dan cocok dipakai untuk mouse.",netral
Kualitas buruk dan mengecewakan. Tenetur quam fugiat. Saya beli untuk Karimah dan cocok dipakai untuk tas.,negatif
Kualitas buruk dan mengecewakan. Fugit quae. Saya beli untuk Bajragin dan cocok dipakai untuk sepatu.,negatif
Pelayanan sangat buruk dan tidak sopan. Provident hic reprehenderit. Saya beli untuk Cici dan cocok dipakai untuk laptop.,negatif
Pelayanan sangat baik dan ramah. Veniam eius. Saya beli untuk Qori dan cocok dipakai untuk baju.,positif
Pengiriman sangat lambat. Laboriosam accusantium dolor. Saya beli untuk Karya dan cocok dipakai untuk hp.,negatif
Produk biasa saja. Quasi molestiae eveniet. Saya beli untuk Dasa dan cocok dipakai untuk baju.,netral
Pengiriman cepat dan aman. Eveniet inventore quia. Saya beli untuk Hari dan cocok dipakai untuk kacamata.,positif
Saya sangat suka produknya. Nesciunt. Saya beli untuk Yusuf dan cocok dipakai untuk baju.,positif
Saya sangat suka produknya. Nam quo. Saya beli untuk Caraka dan cocok dipakai untuk baju.,positif
Barang rusak saat diterima. Ex molestiae ratione. Saya beli untuk Titin dan cocok dipakai untuk tas.,negatif
Saya sangat suka produknya. Nulla et suscipit. Saya beli untuk Dadi dan cocok dipakai untuk sepatu.,positif
Cukup puas tapi tidak terlalu istimewa. Velit autem quod exercitationem. Saya beli untuk Cawisono dan cocok dipakai untuk kacamata.,netral
Saya sangat suka produknya. Sint maiores tempora. Saya beli untuk Gada dan cocok dipakai untuk mouse.,positif
Barang rusak saat diterima. Reiciendis magnam cum. Saya beli untuk Gabriella dan cocok dipakai untuk kacamata.,negatif
"Pengiriman standar, tidak terlalu cepat. Repudiandae fugit dicta. Saya beli untuk Kamaria dan cocok dipakai untuk kacamata.",netral
Barangnya bagus dan sesuai harapan. Dicta ducimus. Saya beli untuk Makara dan cocok dipakai untuk laptop.,positif
"Pengiriman standar, tidak terlalu cepat. Praesentium laudantium. Saya beli untuk Lutfan dan cocok dipakai untuk tas.",netral
Saya sangat suka produknya. Rem deleniti voluptas. Saya beli untuk Cindy dan cocok dipakai untuk laptop.,positif
Pelayanan sangat buruk dan tidak sopan. Deleniti laboriosam libero sed. Saya beli untuk Embuh dan cocok dipakai untuk kacamata.,negatif
Kualitas buruk dan mengecewakan. Voluptas dolore minus. Saya beli untuk Ratna dan cocok dipakai untuk mouse.,negatif
Produk biasa saja. Totam animi. Saya beli untuk Hamima dan cocok dipakai untuk sepatu.,netral
Barang sesuai deskripsi. Saepe corporis. Saya beli untuk Xanana dan cocok dipakai untuk laptop.,netral
Saya sangat suka produknya. Reiciendis. Saya beli untuk Dina dan cocok dipakai untuk baju.,positif
Barang rusak saat diterima. Dolorem porro sint. Saya beli untuk Okto dan cocok dipakai untuk mouse.,negatif
Barang jelek tidak sesuai ekspektasi dan kriteria.,negatif
luar biasa barangnya sangat bagus dan elegean.,positif
lumayan lah ya untuk harga segini dapet barang begitu.,netral
